id,img,label,text
81296,img/81296.png,0,a tragedy
37058,img/37058.png,1,"when blacks started wearing their pants low, white people called it ""saggin."" spell saggin backwards... those sneaky white people"
34028,img/34028.png,0,two girls sitting in a cart east london 1970
98064,img/98064.png,0,life hack: your dishwasher can also wash your car
76483,img/76483.png,0,how police officers take out their trash
92354,img/92354.png,0,this is my step ladder i never knew my real ladder
71830,img/71830.png,0,"""what's the difference between the 2? the first one can't sing when you put chains on it"""
6541,img/06541.png,1,"hey i just met you and this is crazy, but here's my number i'll gas your baby"
21569,img/21569.png,1,"esther, you so ugly, i'm gonna take yo face and stamp out sum gorilla cookies"
4863,img/04863.png,0,a little hood. a little hippie.
87429,img/87429.png,1,how do chinese people name their babies? they throw them down the stairs and see what noise they make
94350,img/94350.png,1,"i wonder is he's thinking about me siri, find me interracial tranny amputee midget fisting porn."
24189,img/24189.png,1,when you know how to say n****r in five different languages i'm kinda a gamer
26073,img/26073.png,1,wanted : '' fled from the kitchen ''
61908,img/61908.png,0,under section 44 of the australian constitution any person having allegiance to a foreign power is not entitled to a seat in our government. the un is foreign power
46310,img/46310.png,1,when your days are numbered but you can't count
89302,img/89302.png,1,damn son where'd you find this its ok baby im vice lord you do know know im a tranny right
85901,img/85901.png,0,woman painted herself for art project
26179,img/26179.png,0,woman takes adorable pregnancy announcment photos in a pasture with her horses
59072,img/59072.png,0,"this 49er left the nfl to fight for his country please ""like"" and ""share"" to support glen coffee!"
41387,img/41387.png,0,the only time you'll see a muslim hugging a pig
8415,img/08415.png,0,all people should be protected by those in blue
38547,img/38547.png,1,i only wear silk panties cotton ones remind me of slavery
82674,img/82674.png,0,"democrats, the test results are back and donald trump is your daddy"
12608,img/12608.png,0,polished aluminum f150 proof that you really can polish a turd
2413,img/02413.png,0,"women ask for equal rights, and this is why"
51627,img/51627.png,0,that's one way to get suspended from school
26318,img/26318.png,1,when it is namaz time but you see a goat in the middle of the way..
79584,img/79584.png,1,who's down for a 3.5 way
9547,img/09547.png,0,if being a racist means i don't want my country turned into a pile of rocks & and goatshit ruled by a barbaric cult then i'm a racist
69470,img/69470.png,0,how black people fight here how black people fight there
8546,img/08546.png,1,i'm not saying you are a slut but you are easier than poland
52803,img/52803.png,1,me: puts bag of popcorn into the microwave everyone at the senior center :
63251,img/63251.png,1,"when you're fuhrking her from the back and she says ""i'll pay the gas bill daddy."""
14823,img/14823.png,1,you are the funny one maybe i'll kill you last
14520,img/14520.png,0,"in space, reverse cowgirl and doggy style are the same position"
57602,img/57602.png,0,a talking ape
46813,img/46813.png,0,when you catch your teenage goat having sex for the first time
70368,img/70368.png,1,"i want my 72 virgins to be 66 goats, 5 boys and 1 bi-curious donkey"
40791,img/40791.png,0,white people is this a shooting range?
65908,img/65908.png,0,never had one before. what? a room to yourself? a white bitch
15738,img/15738.png,1,you're black. sorry no cure
63417,img/63417.png,0,joe: you were a mistake curious george obama: you'll be a bigger one creepy joe
51237,img/51237.png,0,we about to get spicy and lit up in here
30286,img/30286.png,0,had to get wisdom teeth removed i guess you shouldn't have been such a smart mouth
7254,img/07254.png,1,"muslims believe that if they get killed by a woman, they go straight to hell well ladies, it's time to lock and load"
12837,img/12837.png,1,imagine if you will a group of people so disgusting... ...they have to make laws making it illegal to hate them
95814,img/95814.png,0,yo mama's so dumb... she lost a rigged election!
52716,img/52716.png,0,best holiday gift for animal lovers
65940,img/65940.png,0,all animals are our friends!
39175,img/39175.png,0,when your dad passes the family school shooting gun down to you
68903,img/68903.png,0,"he might only be here for part of your life but for him, you are his whole life"
4287,img/04287.png,1,"that's it, back to the kitchen! where's my sammich? women's day is over!"
26319,img/26319.png,1,life handed me lemons so i fucked them and gave them lemon-aids
24653,img/24653.png,0,baboons on their way home
13248,img/13248.png,0,i don't have time to be racist when i have my american muscle with four working tires
41958,img/41958.png,1,"when you're trying to take family portraits but white trash is life, that little girl on the right could teach you everything you need to know about life"
17054,img/17054.png,1,"lesbians when they spot a hot straight girl... ""call me tina cos i'm gonna turner"""
52960,img/52960.png,0,every time a person is offended on social media a vote is cast for trump
81245,img/81245.png,1,when you are hanging out with your black friends and they finally give you a cool nickname cracker
90127,img/90127.png,0,2015 ford promotion free aaa membership
3871,img/03871.png,1,justin trudeau the imam of canada
71625,img/71625.png,1,my new wife is like my car 12 years old and stolen from europe
84907,img/84907.png,0,i keep asking what lgbtq stands for. so many letters to remember
9376,img/09376.png,0,i might not be good at sucking cock but i can put beavers outta work
92408,img/92408.png,1,"""go into china town, you don't see negro stores. go into jew town, you don't see negro stores. but come up here in black town and every kind of store is here but yours."" malcolm x"
41325,img/41325.png,0,i suppose a sandwich is out of the question
57826,img/57826.png,1,if this is what they call pride.. then i don't wanna see what they call shame
52318,img/52318.png,0,when your kid actually is transgender
63025,img/63025.png,1,when the serb kid starts talking mad shit
35902,img/35902.png,0,when all those shrugs from not knowing what to eat are starting to pay off
90573,img/90573.png,0,what kind of punch can take out 20 kids and 6 adults? a sandy hook
73154,img/73154.png,1,when you want to enter islam when you want to leave islam
19234,img/19234.png,0,"is this motherfucker serious? where the fuck am i supposed to find ""a truckload of bitches? """
83764,img/83764.png,1,"muslim at the entrance: ""hello brother!"" brenton tarrant:"
30697,img/30697.png,0,the plate is so hot al gore is using it as evidence of global warming
48162,img/48162.png,1,is someone using the oven? cuz i smell gas
18942,img/18942.png,0,who's a birthday girl? you're a birthday girl
23450,img/23450.png,0,i'm beautiful!
1327,img/01327.png,0,"i'm not sick, i'm twisted sick makes it sound like there's a cure"
70194,img/70194.png,1,ancient problems require jewish solutions needs to steal a bracelet becomes shlomo ben-yisrael
65380,img/65380.png,0,is your name winter? because you'll be coming soon
34652,img/34652.png,1,if you're gonna go boating make sure you have the proper flotation devices
15439,img/15439.png,0,goat yoga is my favorite sport
83921,img/83921.png,1,this faceapp stuff is incredible!
46857,img/46857.png,0,when people get added... when people real ize what kind of group this really is..
69140,img/69140.png,1,"remember when illegal aliens just wanted to just go home? now they want free food, healthcare, and housing"
35016,img/35016.png,0,"yo dude, who passed the aux cord?"
87351,img/87351.png,0,when you realize you left the stove on at home
39452,img/39452.png,0,then he said i couldn't come to the barbecue because i always burn the franks
75320,img/75320.png,0,japan soars to its highest temperature ever recorded: 106 degrees that's where you're wrong kiddo
46983,img/46983.png,0,when your dishwasher is broken so you take it back to walmart to get a new one
1875,img/01875.png,0,does anyone know if he had a donor card? i need parts for my go-cart
79854,img/79854.png,1,you knew that was the wrong hole you're goddamn right i did!
35271,img/35271.png,0,you knew i was a snake when you let me in
79321,img/79321.png,1,captain america when he arrives back in the forties i'm gonna say the n word!
31426,img/31426.png,1,michelle obama without makeup
26379,img/26379.png,0,straight outta oven
81902,img/81902.png,0,i'm not a smart man but at least i didn't vote for trump
81602,img/81602.png,1,this transgendershit is getting outta hand
78631,img/78631.png,0,is there anything more beautiful than the islamic call to prayer?
90365,img/90365.png,0,a muslim in congress wants to get rid of homeland security let that sink in! 18 years after 9/11 and this is where we are at?
63187,img/63187.png,1,"gaming in north korea if you die in game, you die in real life"
15893,img/15893.png,1,"how many mexicans does it take to build a... oh wow, they're done"
60741,img/60741.png,0,most of our clothes come from this
78401,img/78401.png,1,friends house and he when you at your white starts stabbing his parents only the dead can know peace from this evil
84152,img/84152.png,1,when your dishwasher  is done for good
46952,img/46952.png,0,what you americans guna do when they build a wall to keep yall out
69237,img/69237.png,0,temptations
59260,img/59260.png,1,my priceless child porn collection you stupid goyim owe me 6 million sheckles
51978,img/51978.png,0,jesus doesn't care how many bible verses you have memorized he cares about how you treat people
19027,img/19027.png,0,i hate 3 things: racism. sexism. and white men
71645,img/71645.png,0,i don't need to use my hands to kick your ass
6194,img/06194.png,1,burning things that don't mean anything to you
50723,img/50723.png,1,i will lie. i will sleep with anyone. i will attack sexual perverts like joe biden in my own party to get ahead! i will let illegals murder americans. i will let newborns be i want to be your comfortable and executed president!
7839,img/07839.png,0,dont fuck with me... my husband is married to vladimir putin
52316,img/52316.png,1,the face i make when the media calls bruce jenner catlyn jenner
97842,img/97842.png,1,there's so much white trash in this picture i barely know where to start!
28976,img/28976.png,0,when you're hiding from a shooter in your school and the foreign exchange student keeps on crying american students: first time ?
46198,img/46198.png,0,american class american trash
14837,img/14837.png,0,can you please tag laura and let her know she has left her bra
71206,img/71206.png,0,"my brother, the more girlfriends you have the more money you lose, the more you don't progress in life find one girlfriend invest in her and build your future together"
30824,img/30824.png,0,where did you learn to do it so good? me when i was 2
7931,img/07931.png,1,how black people became christians
2983,img/02983.png,0,large big mac no onions
15674,img/15674.png,0,then he said i couldn't come to the barbecue because i always burn the hamburgers
64193,img/64193.png,1,you just ran past full retard and went straight to potato
65378,img/65378.png,0,drink bleach.. then you can be white on the inside and out!
28765,img/28765.png,0,"and just like that, people forgot about area 51 started wanting to look like 80 year olds"
30462,img/30462.png,0,if you have a beard but can't change a tire shave
46301,img/46301.png,1,if black people aren't lazy then why doesn't kfc have a breakfast menu
32806,img/32806.png,0,when you start to choke but your uncle knows the heimlich maneuver
59362,img/59362.png,0,"obama's fbi did not break ""rules"" or ""policies."" they broke laws. they did not make ""mistakes."" they committed crimes"
34915,img/34915.png,1,just trying to do my part
97102,img/97102.png,1,a monkey wearing makeup and a dress does not make it a woman and a man wearing makeup and a dress is also not a woman
71486,img/71486.png,0,if you're constantly referring to your skin color or other people's skin color... maybe you're the racist
56281,img/56281.png,0,liberals before the election trump and his supporters must accept the results of the election liberals after the election i do not accept the results of the election
69024,img/69024.png,0,is my smile creeping you out? you need to tell me if my smile is creeping you out
86910,img/86910.png,1,this is what happens when white people lose white privilege
97413,img/97413.png,0,"your birthday it is old, you have become"
97564,img/97564.png,0,"sign says ""take a quarter"" takes two"
79806,img/79806.png,0,"when you ask them if they're having a seizure but they just spasm on the ground instead of answering you all right, then. keep your secrets"
12309,img/12309.png,0,"i don't know how to deal with criminals, i guess i'll take a shot at them"
17598,img/17598.png,0,when you have an 80 point iq but it's the highest in your village
61032,img/61032.png,0,if being racist means that i don't want people of color in my country then i am not a racist
62384,img/62384.png,0,whenever your owner walks to fast !
52743,img/52743.png,1,like a hot ls swapped rx-7 girl with a penis
52904,img/52904.png,1,when you eat her ass and then she say that she don't suck dick... wayment
6325,img/06325.png,0,trump donated his salary to alcoholism research i see it as a personal attack
17483,img/17483.png,0,when someone asks why im such a cunt just am
21943,img/21943.png,0,is it a boy or a girl?
28195,img/28195.png,0,"gotta be careful who you fuck with. people will learn you, just to hurt you"
46315,img/46315.png,1,question. how do blind people know when to stop wiping their asses?
10256,img/10256.png,1,"and if anything happens, the women are to blame that's right, it's their fault, definitely"
19650,img/19650.png,0,when it's the 1600s and you just got here from africa master looks after us now
7523,img/07523.png,1,man caught having sex with a feminist at the beach
24905,img/24905.png,0,nascar presents the wal-mart 500
69017,img/69017.png,0,all was well in new york until the fire nation attacked
9413,img/09413.png,1,when you start fingering yourself but your sister cums instead
37140,img/37140.png,1,removes polish with chemicals nobody bats an eye removes polish with chemicals everybody loses his shit
58164,img/58164.png,0,"im not a gay sjw like other femboys im racist and a gamer, daddy uwu"
1578,img/01578.png,1,sea monkeys
12460,img/12460.png,1,when people just talk about weed and forget your birthday (sad racist noises)
73514,img/73514.png,0,"it's ma'am!! i can't give you a ma'am, but i can give you a green eggs and haaaaaammmmmmm!"
28197,img/28197.png,1,cheap shoes for sale.. pick up.... christchurch mosque
28043,img/28043.png,0,i don't play
32401,img/32401.png,0,"in 2011 trump said ""all americans are idiots"" in 2016 they proved it"
34095,img/34095.png,0,i've been here once. beautiful land and people
52089,img/52089.png,0,for my haters kill yo self bitch!
25103,img/25103.png,1,this is what happens when you're gay in a muslim country
41389,img/41389.png,1,it's simple really white people are stupid they do dumb shit like this all the time
93124,img/93124.png,0,how we see dogs what dogs want to eat when dogs are in heat
32985,img/32985.png,0,when immigrants wave our flag they are not invaders
68549,img/68549.png,1,"when she yells the safe word ""avocados"" but you don't stop cause what can she do about it"
5189,img/05189.png,0,siri take me home starting route to jail
96078,img/96078.png,0,meanwhile at the isis strip club
18490,img/18490.png,0,the rosenbergs were executed 1953 for selling nuclear secrets to russia the clintons actually sold nuclear material for development of weaponsto russia
3795,img/03795.png,1,even i can see you're a cunt
86512,img/86512.png,0,it's your birthday i'm controlling my excitement
32160,img/32160.png,0,little white person please leave before my ancestors tell me to kick off this mountain
47031,img/47031.png,1,beer -vs- woman at least the beer can't change its mind after you get its top off
50142,img/50142.png,0,2017 the year of the triggered left
58310,img/58310.png,0,"hey, dnc! it's not the people's job to rally around the candidate you choose... ...it's your job to choose the candidate that the people rally around!"
42510,img/42510.png,1,"death to the jews!!! death to the christians!!! death to the hindus oh, and by the way, islam is a religion of peace. please stop persecuting us and try to be more tolerant"
37542,img/37542.png,1,i'm a gnigger and you've been robbed
41795,img/41795.png,0,"happy birthday believe me, i am the best and greatest at wishing you a happy birthday"
18937,img/18937.png,0,if it fits it ships
14037,img/14037.png,1,radical muslims are snakes moderate muslims are the grass they hide in
90568,img/90568.png,0,how cops celebrate weed busts
8534,img/08534.png,1,if you don't believe in god you're going to suffer and burn for all eternity in hell  child abuse it isn't necessarily physical
42751,img/42751.png,0,i built this myself with my own hands
69518,img/69518.png,1,you can see black lives matter
97162,img/97162.png,0,meanwhile at the isis strip club
31560,img/31560.png,0,oh man my parents are going to kill me
14893,img/14893.png,0,"last year tyrone got a new job, started building his credit, and spending more time with his kids then something amazing started to happen!"
45371,img/45371.png,0,don't do drugs boys and girls
54367,img/54367.png,0,kids and guns don't mix
35708,img/35708.png,0,like if you had one of these only the 1840's kids will remember
97543,img/97543.png,0,this is what whoring pray yourself out to a bitches. religion you've never followed looks like
36870,img/36870.png,1,''dont cry because it's over smile because it happened'' -dr. seuss
12570,img/12570.png,0,when you pick her up for a date and she got hairbands on her wrist
41265,img/41265.png,0,ice perfectly shaped to heal that butthurt
76951,img/76951.png,1,muslim coming omg he looks horny
16837,img/16837.png,1,it's mam  is it though?
30157,img/30157.png,0,"i am a goat i eat everything, even your dreams"
76498,img/76498.png,0,i see a cat let's get it for lunch
4783,img/04783.png,0,"where you can get with that bull shit what is ""fuck outta here correct"
59024,img/59024.png,1,dear diary: i miss fucking!
64051,img/64051.png,1,celebrating the ebt card. oh snap
90148,img/90148.png,0,me sitting at work thinking about what i'm going to eat for lunch
85092,img/85092.png,0,"when someone thinks they've seen all your crazy but you hit them with some next level shit, like ""surprise bitch!"""
41697,img/41697.png,1,when col sanders opens a kfc in wakanda
17860,img/17860.png,0,"""come here, i need's to smack the stupid out of you"""
24958,img/24958.png,0,a new target for entry level police academy ''
97160,img/97160.png,1,this would be racist if black people could read
97860,img/97860.png,0,christians don't believe they evolved i agree
63524,img/63524.png,0,islam is a religion of peace if you don't agree then you're ignorant
70189,img/70189.png,1,this isn't even my final form
32587,img/32587.png,1,corn shit lemon piss
12967,img/12967.png,1,omg the middle east has ninjas too!!
67915,img/67915.png,0,when you've finished with your life of crime
3854,img/03854.png,1,did a lot of medical research didn't hurt any animals
76938,img/76938.png,1,when the ss officer is searching the house for jews and he hears shuffling under the floorboards this is where the fun begins what does ss stand for? serious...nazis
65037,img/65037.png,0,muslims contributing to the very fabric of our nation
39285,img/39285.png,0,i'm trying to put a load in the dishwasher him: me too!
67041,img/67041.png,0,that feeling you get when a goat's hair tickles your balls
51680,img/51680.png,0,when i grow up i'm going to blow up
62981,img/62981.png,0,i just chased 25 000 high paying jobs out of new york imagine what i'll do for the rest of the country hold my beer
42598,img/42598.png,1,america obama trump
5471,img/05471.png,1,do you still suck dick? faggot
97105,img/97105.png,0,yes i'm trying to divide the country i'm dividing the illegals from the actual citizens
53160,img/53160.png,0,when goats try to pull a car heist
70821,img/70821.png,0,cooooooooooooon!!!!
62831,img/62831.png,1,converted to muslim ? why would you think that?
78904,img/78904.png,0,never get too attached cause people wake up with difffrent feelings everyday
78164,img/78164.png,0,station just got it's newest fire retardant
68417,img/68417.png,0,don't be a pooper
68521,img/68521.png,0,not all men just want sex some just want to walk and talk about how ridiculous our firearm laws are
43961,img/43961.png,0,r*e*s*p*i*c*t wish i had a dictionary
76423,img/76423.png,1,has extra chromosome probably stole it
71963,img/71963.png,1,president trump is saying he will close the border. just do it! americans first! illegals are like sperm. thousands get in.. only one works!
7824,img/07824.png,0,it's hump day!!! oh fuck!!!
62850,img/62850.png,0,when a cop gets his first gun
23109,img/23109.png,0,we live in a society where they lecture us on morals and biology
96804,img/96804.png,1,a serbian man
38712,img/38712.png,0,be careful
92541,img/92541.png,0,whats wrong with me? why am i so happy?
89206,img/89206.png,1,whats wrong with your skin? why is it like that? oh you're black? thats pretty cringe
42167,img/42167.png,0,"trump supporters if they were any more inbred, they'd be sandwiches!"
14679,img/14679.png,1,"when the white kid you've been nice to passes you a book under the table and he wrote ""you're cool. run out of the school when i give the signal"""
39416,img/39416.png,1,are u a wizard?
62891,img/62891.png,0,everyone has a choice
9185,img/09185.png,1,ahmed? i'm pregnant!!
58479,img/58479.png,0,she will only marry a pubg player
26315,img/26315.png,0,when each letter is a mental disorder
13520,img/13520.png,1,i only wear silk panties cotton ones remind me of slavery
69524,img/69524.png,0,has anyone seen gary? gary is about this tall
45931,img/45931.png,1,i'm not a racist my shadow is black
27041,img/27041.png,0,your are a solder ready to die for your country
27801,img/27801.png,0,i'm smoking cones and i just found buzzs shard you'd better come out and stop me!
95024,img/95024.png,1,ever tried african food? niether have they
93718,img/93718.png,0,shia men after getting erection behan kidhar hai??
89072,img/89072.png,1,white cop kills black man black man kills black man
87615,img/87615.png,1,when you try out ancestry.com and find out you're related to hitler... i will finish what you started
96235,img/96235.png,1,it explodes on penatration new military drone to fight isis
35692,img/35692.png,0,my wife threw me out after she caught me measuring my cock it just reaches the back of her sisters throat!
60389,img/60389.png,1,you don't like thick girls? fuck wrong with you?
78624,img/78624.png,0,the look you get when your in the wrong neighborhood
83509,img/83509.png,1,when a girl says she is lesbian so you become trans to smash modern problems require modern solutions
87645,img/87645.png,1,how uncivilized typical nigger
41362,img/41362.png,1,"so, you think by being a muslim sympathizer, this will somehow keep us from killing you ? you are a special kind of stupid"
75139,img/75139.png,0,mom won't let me use the oven with my jewish friends
67835,img/67835.png,1,i think i almost got my dishwasher working
4281,img/04281.png,0,patty cake patty cake butthole hand i got tourettes syndrome chicken fucked ham
14920,img/14920.png,0,cuddle party
16082,img/16082.png,1,are you bored? join spastics with special admin powers now
72816,img/72816.png,0,shut up you meathead
36450,img/36450.png,0,keeping your dishwasher clean will make it last longer
84106,img/84106.png,1,white people be like it's you and me. black people be like look at these dumb ass crackas sittin in the middle of the damn road
38724,img/38724.png,1,border agents in texas apprehend over 400 illegals in just a 5-minute span this is an invasion! why are some republicans trying to keep our borders open??
97153,img/97153.png,0,"muslim figure: ""we must have pork-free menus or we will leave u.s."" should we help her pack ?"
35620,img/35620.png,1,when you try to catch a dark type pokemon
67439,img/67439.png,1,disgusting if u have ever dated a nigger and ur white kill yourself once you go black you'll be a single mom for the rest of your life disgusting
75104,img/75104.png,0,i want to make a lamp shade from your skin because you light up my life
56981,img/56981.png,1,my grand father died at auschwitz he got drunk and fell out of this guard tower
56130,img/56130.png,0,i'm wanty... not needy huge fucking difference
36725,img/36725.png,1,what dogs look like to black people what dogs look like to asians what dogs look like to white people
27963,img/27963.png,0,oh how cute.... a guinea pig.
92643,img/92643.png,0,a head diaper is required when you have shit for brains
94026,img/94026.png,0,i got some muhammed for you right here how you like me now?
15926,img/15926.png,0,who can deny the cash chambers
90752,img/90752.png,0,"oh look, men"
71305,img/71305.png,0,cracking open a cold one with the boys
83964,img/83964.png,1,has orgasm shoots tranny fluid
84392,img/84392.png,0,american woman holding african girls
30598,img/30598.png,1,we can kill as many as we want and your stupid government keeps bringing us in
62815,img/62815.png,1,donald trump wall cop or muslims no mexicans don't mess with his wall!
13968,img/13968.png,1,"they fear us waking up from the bull shit, and taking back what was stolen from us"
25436,img/25436.png,0,fresh out of fb jail and still not giving a fuck!
17385,img/17385.png,1,"when whit people don't get shot by the cops because of their skin color i'm sorry, is this some sort of whitejoke that i'm too black to understand?"
47581,img/47581.png,0,my gas bill was this high
52768,img/52768.png,0,i finally stopped drinking for good now i drink for evil
60827,img/60827.png,0,people tragically jumping to their death during the 9/11 terrorist attacks
65298,img/65298.png,0,vegetable soup
91462,img/91462.png,1,it is easier to pick fights with black women than to challenge white men
48269,img/48269.png,1,it's the kiiiiiiiiiiiiiiiiiikes
18940,img/18940.png,1,when you post a dishwasher meme and trigger the feminists.
63709,img/63709.png,0,i love pudding pudding my dick where it doesn't belong
26184,img/26184.png,1,i like pizza cause it doesn't scream when i put it in the oven
9851,img/09851.png,0,it appears you're hm.. a cracker
73924,img/73924.png,0,i'm voting trump the last clinton left a bad taste in my mouth
56870,img/56870.png,0,"though they should not be here illegally, that doesnt mean they're bad people"
58209,img/58209.png,0,i hate women so much i'm not even joking bro
69521,img/69521.png,0,make sure the girl sitting passenger side in your car is the same girl who'd be sitting with you at the bus stop if life turned out differently
72396,img/72396.png,0,fucking queers
43089,img/43089.png,0,let's get something straight: hero. not a hero
7651,img/07651.png,1,how you gotta treat girls with smart mouths
28315,img/28315.png,0,the flavor in this dish was nonexistent customers started a religion just to believe it was there
85136,img/85136.png,0,has anyone seen gary? gary is about this tall
94153,img/94153.png,0,what hitler would look like as a female
12576,img/12576.png,0,becky lemme smash
3178,img/03178.png,1,"""we fly planes into their buildings now they kiss our asses!"" """
78035,img/78035.png,0,smashed potatoes
32491,img/32491.png,0,14 million kids living in poverty in america but democrats fight for illegals
42931,img/42931.png,0,when you'res high as fuck and hear a loud sound the fuck was that
91065,img/91065.png,1,that's why we bomb you
28957,img/28957.png,1,when each letter is a mental disorder
53927,img/53927.png,1,when you dress up for dinner at your muslim girlfriend's  parent's house
28134,img/28134.png,1,why do white people smell like bologna?
85916,img/85916.png,0,maybe if didn't considered car racing as sport we'd be in better situation
17230,img/17230.png,0,my face when i find out that school is canceled
50186,img/50186.png,0,don't be a fool it is a bomb
21305,img/21305.png,1,kick islam out of america you can't walk with god holding hands with the devil
76320,img/76320.png,0,it's okay for you to believe what you believe it's not okay for you to demand other to believe the same way
14086,img/14086.png,0,if this is what they call pride.. then i don't wanna see what they call shame
73026,img/73026.png,0,where's the rescue ship when you need one ?
86129,img/86129.png,0,mohammad says that camel urine is medicine. do you really believe that crap?
64285,img/64285.png,0,"shut the fuck up incel all are welcome here, racist cuck"
46785,img/46785.png,0,turn for what?
20691,img/20691.png,1,remeber behind very great black man is the police
97823,img/97823.png,0,"so you know a lot about politics?! please, do continue to repeat everything your parents have told you"
70614,img/70614.png,0,burning them was a great public service
72340,img/72340.png,1,when muslims attack be prepared to fight back
63092,img/63092.png,1,chances are that god was black because he didn't even raise his son
97810,img/97810.png,1,you're an awesome nigger!
94723,img/94723.png,0,follow your dreams no matter what people say
9156,img/09156.png,1,"sit down kids, i will now tell you how i met your mother"
81403,img/81403.png,1,when someone tells me women must serve men
72914,img/72914.png,0,i don't see whats wrong with him other than he stole that wheelchair
47208,img/47208.png,0,happy fucking birthday now let's party
50148,img/50148.png,0,"don't think that food is expendable, not everyone gets it"
16935,img/16935.png,0,the perfect bag doesnt exi--
36508,img/36508.png,1,we can kill as many as we want and your stupid government keeps bringing us in
39401,img/39401.png,0,one little phone call and all charges are dropped
48062,img/48062.png,0,"so, where did you get all of this gold elizabeth? i stole it!!!"
91358,img/91358.png,1,"everywhere: eats africa: ""we don't do that here"""
83256,img/83256.png,1,i was really shocked when my wife gave birth and the baby was black. is there anything that woman can't burn?
56143,img/56143.png,0,"ugly mafuckas be like... bru, i know she want me i got dreads"
16280,img/16280.png,0,i didn't buy a colour tv to watch naggers on it
37018,img/37018.png,1,muslims have sex with goats wipe their asses with their hands and drink camel piss but i'm the unclean one!
74126,img/74126.png,0,rise and shine my fragile americans what silly nonsense are we offended by today?
38190,img/38190.png,0,i forgot to put it out on time now it is sitting there for whole day
49387,img/49387.png,0,this one time at camp we got so baked
72506,img/72506.png,0,you call me a goat fucker like it's a bad thing
79258,img/79258.png,0,digging up something is hard guess excavation isnt for everyone
80736,img/80736.png,0,"you have adhd? well, i know a place i can send you where you'll learn to concentrate"
2965,img/02965.png,1,i once dumped a cross eyed chick thought she was seeing someone else
27685,img/27685.png,1,go back to sleep your government is in control
59043,img/59043.png,0,"black peopple started wearing their pants low, white people called it ""saggin."" spell saggin backwards... those sneaky white people"
46137,img/46137.png,0,"when you tell her on the first date to be ""herself"" and she starts snorting xanax off the table"
87196,img/87196.png,0,let's shake hands and forget about that colonialism stuff
95687,img/95687.png,1,the muslim on the front door be like: no full auto in buildings
38527,img/38527.png,0,the best way to get chewing gum out of your hair
71562,img/71562.png,0,there is always good and bad in this world
30629,img/30629.png,1,cop: any questions? *black kid raises hand* cop: jayshaun if you don't put your fucking hand down i'll shoot you like i did your father hands up don't shoot
38417,img/38417.png,0,this is nahir nahir is born in germany nahir is german this is fluffy fluffy is born in horse stable fluffy is a horse
45289,img/45289.png,0,has orgasm shoots tranny fluid
14793,img/14793.png,0,damn it john. leave stevie alone
65103,img/65103.png,0,mornings be like
49728,img/49728.png,1,when a retarded kid tries touching you
72486,img/72486.png,0,"put'n the ""ham"" in mohamed"
53820,img/53820.png,0,whitesox ticket: $55 beer: $8 hot dog: $6 watching a muslim from kenya throw a 28 mph. fastball like an 8 yr old little girl: priceless
49726,img/49726.png,1,you just went full goat fucker never go full goat fucker
9682,img/09682.png,0,pals
25917,img/25917.png,0,you don't have to put on the red light
16089,img/16089.png,0,the media trys to show only one side of the story
68019,img/68019.png,1,"""i'm pregnant with your son, i trust that you'll be a good father"" ""aight babe, i'm goin for a drive"""
70495,img/70495.png,0,and then she said i'm a blackbelt in mcmap
67491,img/67491.png,1,slave ship sailors when they found africa for the first time looks like these black creatures really mean business!
80945,img/80945.png,1,feminist literature? you mean cookbooks?
23091,img/23091.png,0,when you pour a bowl of coco puffs and realize you're outta milk
21593,img/21593.png,1,yall got any more a them cracka ass crackas?
72195,img/72195.png,0,if you don't like the way i do things feel free to mind your own fucking business
30695,img/30695.png,1,"musslamic democrat, ilhan omar, has threatened members of congress. she's told several republicans that she'll send them ""shawarma"", to ""give them a taste of her culture"""
69043,img/69043.png,0,1 got 99 problems and chromosomes
59812,img/59812.png,0,adult peer pressure: seeing your neighbor mowing their yard
28067,img/28067.png,0,i remember when your mom dropped you off to school she got a fine for littering
13469,img/13469.png,0,when there is one coco puff left in the bowl
39784,img/39784.png,1,that face she makes when ahmed hits the g-spot
62198,img/62198.png,1,master chef with low rating master chef with high rating
50871,img/50871.png,0,freckles are cute i don't care what you say
74096,img/74096.png,0,him:
58769,img/58769.png,0,my grandpas tractor never broke down
67138,img/67138.png,0,the only fuck i have left to give andddddd there it goes
75086,img/75086.png,1,the i don't listen well barbie. comes with the stove she should've been using
78563,img/78563.png,0,yes we know trump said he'd build a wall. presidents say a lot of things without acting on them. just to get your vote
68971,img/68971.png,0,literally nobody: white people sitting at the bar: can you put it on the golf channel??
21693,img/21693.png,0,your purchase of $19.99 comes to $21.36 after theft
5297,img/05297.png,1,the first thing i did when i got home from the battered womens shelter? the dishes... 'cause i know what's good for me..
86401,img/86401.png,0,out on duty
43197,img/43197.png,0,you can hide but you can't run
8597,img/08597.png,1,"now, you're telling me you were so ingrained with white trash dna, your facial hair actually grows in on its own all white trashy like that?"
67054,img/67054.png,0,if i identify as a dog can i poop in your yard?
84721,img/84721.png,0,cow girls like to take their summer photos in hay fields
91654,img/91654.png,1,"""i don't care mom, if they deport juan i'm going with him"""
58190,img/58190.png,1,only two things come from muslim countries pedophiles and goat fuckers! which are you mohammed?
54019,img/54019.png,0,where is the pinata?
68512,img/68512.png,0,what's that smell?
59672,img/59672.png,0,the power of makeup
